0,Westminster,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Westminster,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Westminster,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Westminster,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Westminster,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Westminster,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,West-Sussex,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,West-Sussex,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,West-Sussex,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,West-Sussex,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,West-Sussex,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,West-Sussex,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Wigan,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Wigan,Winter Holidays,24 Dec 2018(Mon),7 Jan 2019(Mon)
2,Wigan,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Wigan,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Wigan,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Wigan,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,Wiltshire,Autumn Half Term Holidays,25 Oct 2018(Thu),2 Nov 2018(Fri)
1,Wiltshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Wiltshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Wiltshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Wiltshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Wiltshire,Summer Holidays,26 Jul 2019(Fri),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Windsor-and-Maidenhead,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Windsor-and-Maidenhead,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Windsor-and-Maidenhead,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Windsor-and-Maidenhead,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Windsor-and-Maidenhead,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Windsor-and-Maidenhead,Summer Holidays,24 Jul 2019(Wed),4 Sep 2019(Wed)
,Local Authority,School Holidays,Starts,Finishes
0,Wirral,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Wirral,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Wirral,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Wirral,Spring Holidays,1 Apr 2019(Mon),12 Apr 2019(Fri)
4,Wirral,Easter Holidays,19 Apr 2019(Fri),22 Apr 2019(Mon)
5,Wirral,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
6,Wirral,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Wokingham,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Wokingham,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Wokingham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Wokingham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Wokingham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Wokingham,Summer Holidays,24 Jul 2019(Wed),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,Wolverhampton,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Wolverhampton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Wolverhampton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Wolverhampton,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Wolverhampton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Wolverhampton,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Worcestershire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Worcestershire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Worcestershire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Worcestershire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Worcestershire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Worcestershire,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,York,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,York,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,York,Spring Half Term Holidays,25 Feb 2019(Mon),1 Mar 2019(Fri)
3,York,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,York,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,York,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
